Species,Site,Plot,Block,Trt,Subplot,Year,max.cover
Allium_textile,CHY,12,4,con,B,2017,1
Allium_textile,CHY,6,2,int,D,2017,0
Allium_textile,CHY,9,3,chr,C,2021,0
Allium_textile,CHY,11,4,int,C,2019,0
Allium_textile,CHY,2,1,chr,A,2013,0
Allium_textile,CHY,16,6,int,D,2014,0
Allium_textile,CHY,24,8,int,B,2014,1
Allium_textile,CHY,24,8,int,C,2013,0
Allium_textile,CHY,27,9,int,A,2014,0
Allium_textile,CHY,9,3,chr,D,2021,2
Allium_textile,CHY,4,2,chr,D,2017,0
Allium_textile,CHY,2,1,chr,B,2014,1
Allium_textile,CHY,28,10,int,D,2013,1
Allium_textile,CHY,17,6,chr,A,2013,1
Allium_textile,CHY,2,1,chr,C,2018,0
Allium_textile,CHY,17,6,chr,B,2014,0
Allium_textile,CHY,21,7,con,D,2018,0
Allium_textile,CHY,8,3,con,C,2013,0
Allium_textile,CHY,27,9,int,A,2013,0
Allium_textile,CHY,20,7,chr,D,2013,1
Allium_textile,CHY,27,9,int,A,2016,0
Allium_textile,CHY,18,6,con,A,2013,0
Allium_textile,CHY,6,2,int,B,2017,0
Allium_textile,CHY,26,9,con,A,2018,0
Allium_textile,CHY,13,5,int,C,2019,0
Allium_textile,CHY,9,3,chr,A,2019,3
Allium_textile,CHY,8,3,con,D,2013,1
Allium_textile,CHY,13,5,int,C,2018,0
Allium_textile,CHY,8,3,con,D,2014,0
Allium_textile,CHY,13,5,int,D,2014,0
Allium_textile,CHY,11,4,int,B,2018,0
Allium_textile,CHY,15,5,chr,D,2013,0
Allium_textile,CHY,11,4,int,C,2021,1
Allium_textile,CHY,11,4,int,C,2013,1
Allium_textile,CHY,6,2,int,C,2018,1
Allium_textile,CHY,1,1,int,A,2017,0
Allium_textile,CHY,13,5,int,B,2019,0
Allium_textile,CHY,26,9,con,C,2013,2
Allium_textile,CHY,15,5,chr,D,2021,0
Allium_textile,CHY,3,1,con,A,2017,1
Allium_textile,CHY,10,4,chr,B,2021,1
Allium_textile,CHY,16,6,int,C,2013,1
Allium_textile,CHY,7,3,int,B,2014,1
Allium_textile,CHY,6,2,int,D,2019,1
Allium_textile,CHY,3,1,con,B,2018,4
Allium_textile,CHY,4,2,chr,D,2013,1
Allium_textile,CHY,24,8,int,A,2014,0
Allium_textile,CHY,24,8,int,D,2013,0
Allium_textile,CHY,4,2,chr,C,2013,0
Allium_textile,CHY,15,5,chr,B,2013,1
Allium_textile,CHY,24,8,int,D,2014,0
Allium_textile,CHY,9,3,chr,C,2017,1
Allium_textile,CHY,12,4,con,B,2013,0
Allium_textile,CHY,16,6,int,D,2021,1
Allium_textile,CHY,9,3,chr,C,2018,1
Allium_textile,CHY,27,9,int,A,2019,0
Allium_textile,CHY,18,6,con,C,2013,0
Allium_textile,CHY,21,7,con,B,2019,1
Allium_textile,CHY,9,3,chr,D,2014,1
Allium_textile,CHY,28,10,int,A,2013,1
Allium_textile,CHY,4,2,chr,B,2017,1
Allium_textile,CHY,8,3,con,C,2018,2
Allium_textile,CHY,3,1,con,D,2016,2
Allium_textile,CHY,4,2,chr,D,2019,0
Allium_textile,CHY,3,1,con,D,2017,1
Allium_textile,CHY,4,2,chr,A,2013,1
Allium_textile,CHY,10,4,chr,D,2019,1
Allium_textile,CHY,4,2,chr,A,2017,1
Allium_textile,CHY,13,5,int,A,2013,0
Allium_textile,CHY,15,5,chr,C,2019,0
Allium_textile,CHY,6,2,int,A,2018,1
Allium_textile,CHY,28,10,int,A,2014,0
Allium_textile,CHY,21,7,con,B,2021,0
Allium_textile,CHY,3,1,con,A,2016,2
Allium_textile,CHY,29,10,con,D,2019,0
Allium_textile,CHY,8,3,con,D,2021,2
Allium_textile,CHY,20,7,chr,D,2014,1
Allium_textile,CHY,13,5,int,C,2021,0
Allium_textile,CHY,13,5,int,B,2017,0
Allium_textile,CHY,10,4,chr,B,2013,1
Allium_textile,CHY,27,9,int,C,2021,0
Allium_textile,CHY,21,7,con,C,2019,1
Allium_textile,CHY,10,4,chr,C,2013,1
Allium_textile,CHY,10,4,chr,C,2016,0
Allium_textile,CHY,8,3,con,A,2014,1
Allium_textile,CHY,7,3,int,A,2014,0
Allium_textile,CHY,2,1,chr,A,2014,0
Allium_textile,CHY,16,6,int,C,2021,0
Allium_textile,CHY,1,1,int,C,2017,1
Allium_textile,CHY,3,1,con,B,2021,3
Allium_textile,CHY,12,4,con,A,2017,1
Allium_textile,CHY,3,1,con,A,2021,4
Allium_textile,CHY,13,5,int,A,2018,0
Allium_textile,CHY,12,4,con,D,2014,1
Allium_textile,CHY,12,4,con,B,2018,2
Allium_textile,CHY,5,2,con,C,2014,0
Allium_textile,CHY,5,2,con,D,2014,0
Allium_textile,CHY,3,1,con,C,2021,2
Allium_textile,CHY,3,1,con,A,2012,0
Allium_textile,CHY,8,3,con,B,2019,1
Allium_textile,CHY,10,4,chr,D,2021,2
Allium_textile,CHY,6,2,int,B,2013,1
Allium_textile,CHY,6,2,int,A,2021,0
Allium_textile,CHY,11,4,int,A,2018,1
Allium_textile,CHY,17,6,chr,D,2013,0
Allium_textile,CHY,11,4,int,A,2016,0
Allium_textile,CHY,21,7,con,A,2018,1
Allium_textile,CHY,12,4,con,D,2017,0
Allium_textile,CHY,3,1,con,D,2019,2
Allium_textile,HYS,22,8,con,C,2019,2
Allium_textile,CHY,6,2,int,D,2021,0
Allium_textile,CHY,15,5,chr,C,2017,0
Allium_textile,CHY,28,10,int,C,2014,1
Allium_textile,CHY,10,4,chr,D,2013,1
Allium_textile,CHY,27,9,int,B,2019,1
Allium_textile,CHY,9,3,chr,A,2013,2
Allium_textile,CHY,1,1,int,A,2014,0
Allium_textile,CHY,10,4,chr,A,2019,0
Allium_textile,CHY,1,1,int,A,2013,0
Allium_textile,CHY,30,10,chr,B,2018,0
Allium_textile,CHY,18,6,con,D,2021,0
Allium_textile,CHY,18,6,con,A,2016,0
Allium_textile,CHY,30,10,chr,D,2018,0
Allium_textile,CHY,4,2,chr,C,2018,1
Allium_textile,CHY,10,4,chr,C,2018,1
Allium_textile,CHY,18,6,con,D,2013,0
Allium_textile,CHY,27,9,int,A,2021,0
Allium_textile,CHY,7,3,int,D,2014,1
Allium_textile,CHY,11,4,int,D,2013,1
Allium_textile,CHY,2,1,chr,B,2013,1
Allium_textile,CHY,25,9,chr,B,2019,0
Allium_textile,CHY,11,4,int,D,2019,0
Allium_textile,CHY,12,4,con,D,2019,2
Allium_textile,CHY,13,5,int,A,2017,1
Allium_textile,CHY,2,1,chr,C,2013,0
Allium_textile,CHY,26,9,con,D,2017,0
Allium_textile,CHY,21,7,con,C,2018,0
Allium_textile,CHY,2,1,chr,D,2013,0
Allium_textile,CHY,28,10,int,D,2014,0
Allium_textile,CHY,17,6,chr,B,2019,0
Allium_textile,CHY,10,4,chr,C,2019,0
Allium_textile,CHY,3,1,con,D,2014,2
Allium_textile,CHY,10,4,chr,D,2016,1
Allium_textile,CHY,12,4,con,D,2016,0
Allium_textile,CHY,8,3,con,C,2021,2
Allium_textile,CHY,11,4,int,B,2019,0
Allium_textile,CHY,9,3,chr,C,2013,1
Allium_textile,CHY,27,9,int,B,2016,0
Allium_textile,CHY,4,2,chr,C,2016,0
Allium_textile,CHY,20,7,chr,C,2014,0
Allium_textile,CHY,8,3,con,B,2013,1
Allium_textile,CHY,4,2,chr,A,2014,1
Allium_textile,CHY,12,4,con,A,2016,1
Allium_textile,CHY,18,6,con,D,2016,0
Allium_textile,CHY,20,7,chr,C,2013,1
Allium_textile,CHY,27,9,int,C,2016,0
Allium_textile,CHY,28,10,int,D,2018,0
Allium_textile,CHY,26,9,con,D,2019,0
Allium_textile,CHY,4,2,chr,C,2014,0
Allium_textile,CHY,27,9,int,C,2013,0
Allium_textile,CHY,10,4,chr,B,2014,1
Allium_textile,CHY,12,4,con,D,2013,0
Allium_textile,CHY,28,10,int,C,2018,1
Allium_textile,CHY,13,5,int,D,2017,0
Allium_textile,CHY,20,7,chr,A,2021,1
Allium_textile,CHY,3,1,con,C,2019,2
Allium_textile,CHY,6,2,int,D,2018,1
Allium_textile,CHY,7,3,int,C,2014,0
Allium_textile,CHY,11,4,int,D,2016,1
Allium_textile,CHY,25,9,chr,A,2019,0
Allium_textile,CHY,25,9,chr,C,2019,1
Allium_textile,CHY,17,6,chr,C,2019,0
Allium_textile,CHY,10,4,chr,A,2018,2
Allium_textile,CHY,11,4,int,D,2014,1
Allium_textile,CHY,18,6,con,C,2016,0
Allium_textile,CHY,27,9,int,B,2014,1
Allium_textile,CHY,15,5,chr,A,2013,1
Allium_textile,CHY,18,6,con,B,2021,1
Allium_textile,CHY,16,6,int,A,2021,0
Allium_textile,CHY,8,3,con,B,2018,1
Allium_textile,CHY,20,7,chr,B,2014,0
Allium_textile,CHY,19,7,int,A,2013,0
Allium_textile,CHY,15,5,chr,A,2014,0
Allium_textile,CHY,19,7,int,B,2013,1
Allium_textile,CHY,11,4,int,B,2021,1
Allium_textile,CHY,1,1,int,C,2021,1
Allium_textile,CHY,8,3,con,A,2019,3
Allium_textile,CHY,26,9,con,A,2021,0
Allium_textile,CHY,30,10,chr,B,2013,1
Allium_textile,CHY,3,1,con,D,2021,5
Allium_textile,HYS,22,8,con,B,2016,0
Allium_textile,CHY,6,2,int,C,2013,2
Allium_textile,CHY,27,9,int,D,2016,1
Allium_textile,CHY,19,7,int,C,2021,0
Allium_textile,CHY,15,5,chr,D,2018,0
Allium_textile,CHY,26,9,con,D,2021,0
Allium_textile,CHY,10,4,chr,A,2016,1
Allium_textile,CHY,26,9,con,A,2019,0
Allium_textile,CHY,8,3,con,D,2016,0
Allium_textile,CHY,30,10,chr,A,2018,0
Allium_textile,CHY,30,10,chr,A,2013,0
Allium_textile,CHY,8,3,con,B,2016,1
Allium_textile,CHY,20,7,chr,B,2021,1
Allium_textile,CHY,16,6,int,A,2014,1
Allium_textile,CHY,15,5,chr,B,2014,0
Allium_textile,CHY,8,3,con,A,2017,0
Allium_textile,CHY,21,7,con,B,2014,1
Allium_textile,CHY,21,7,con,D,2014,0
Allium_textile,CHY,20,7,chr,B,2013,1
Allium_textile,CHY,3,1,con,B,2016,3
Allium_textile,CHY,15,5,chr,A,2018,1
Allium_textile,CHY,9,3,chr,D,2019,0
Allium_textile,CHY,9,3,chr,B,2014,0
Allium_textile,CHY,11,4,int,B,2013,1
Allium_textile,CHY,5,2,con,A,2014,0
Allium_textile,CHY,2,1,chr,B,2021,1
Allium_textile,CHY,13,5,int,B,2013,1
Allium_textile,CHY,3,1,con,B,2012,1
Allium_textile,CHY,19,7,int,A,2014,1
Allium_textile,CHY,17,6,chr,A,2014,1
Allium_textile,CHY,3,1,con,C,2018,1
Allium_textile,CHY,2,1,chr,C,2021,0
Allium_textile,CHY,8,3,con,B,2017,10
Allium_textile,CHY,26,9,con,C,2017,1
Allium_textile,CHY,12,4,con,B,2019,0
Allium_textile,CHY,30,10,chr,C,2018,1
Allium_textile,CHY,5,2,con,B,2013,1
Allium_textile,CHY,13,5,int,D,2019,0
Allium_textile,CHY,21,7,con,A,2014,1
Allium_textile,CHY,4,2,chr,D,2021,3
Allium_textile,CHY,30,10,chr,D,2013,0
Allium_textile,CHY,18,6,con,B,2016,1
Allium_textile,CHY,3,1,con,C,2016,2
Allium_textile,CHY,12,4,con,A,2018,2
Amaranthus_sp. ,KNZ,2,1,chr,B,2018,0
Amaranthus_sp. ,KNZ,2,1,chr,C,2018,1
Amaranthus_sp. ,KNZ,2,1,chr,A,2018,0
Amaranthus_sp. ,KNZ,2,1,chr,D,2018,0
Ambrosia_psilostachya,HYS,11,4,int,B,2012,1
Ambrosia_psilostachya,HYS,15,5,con,A,2015,18
Ambrosia_psilostachya,KNZ,16,6,con,B,2017,2
Ambrosia_psilostachya,KNZ,2,1,chr,C,2020,80
Ambrosia_psilostachya,KNZ,16,6,con,A,2015,0
Ambrosia_psilostachya,HYS,22,8,con,C,2016,40
Ambrosia_psilostachya,KNZ,30,10,con,C,2017,3
Ambrosia_psilostachya,KNZ,11,4,int,D,2013,1
Ambrosia_psilostachya,KNZ,4,2,con,D,2021,25
Ambrosia_psilostachya,KNZ,20,7,chr,A,2021,40
Ambrosia_psilostachya,HYS,21,7,chr,A,2021,4
Ambrosia_psilostachya,HYS,21,7,chr,B,2018,0
Ambrosia_psilostachya,KNZ,11,4,int,C,2021,12
Ambrosia_psilostachya,HYS,9,3,int,C,2014,5
Ambrosia_psilostachya,HYS,12,4,chr,C,2018,0
Ambrosia_psilostachya,HYS,22,8,con,B,2016,13
Ambrosia_psilostachya,HYS,21,7,chr,B,2016,3
Ambrosia_psilostachya,KNZ,13,5,chr,B,2015,0
Ambrosia_psilostachya,KNZ,16,6,con,A,2020,10
Ambrosia_psilostachya,KNZ,30,10,con,C,2018,15
Ambrosia_psilostachya,KNZ,14,5,con,D,2017,8
Ambrosia_psilostachya,KNZ,18,6,int,C,2017,1
Ambrosia_psilostachya,KNZ,30,10,con,D,2021,25
Ambrosia_psilostachya,KNZ,2,1,chr,C,2014,45
Ambrosia_psilostachya,HYS,26,9,con,D,2017,9
Ambrosia_psilostachya,KNZ,2,1,chr,C,2016,21
Ambrosia_psilostachya,HYS,28,10,chr,C,2015,2
Ambrosia_psilostachya,HYS,22,8,con,C,2015,5
Ambrosia_psilostachya,KNZ,15,5,int,D,2017,0
Ambrosia_psilostachya,HYS,11,4,int,D,2014,5
Ambrosia_psilostachya,HYS,28,10,chr,C,2014,2
Ambrosia_psilostachya,HYS,29,10,con,A,2020,12
Ambrosia_psilostachya,KNZ,21,7,int,C,2021,7
Ambrosia_psilostachya,HYS,11,4,int,B,2015,25
Ambrosia_psilostachya,HYS,8,3,chr,D,2012,0
Ambrosia_psilostachya,HYS,22,8,con,D,2017,30
Ambrosia_psilostachya,KNZ,3,1,con,C,2016,6
Ambrosia_psilostachya,HYS,11,4,int,C,2013,22
Ambrosia_psilostachya,HYS,24,8,int,C,2015,2
Ambrosia_psilostachya,KNZ,3,1,con,A,2013,50
Ambrosia_psilostachya,KNZ,5,2,int,B,2021,25
Ambrosia_psilostachya,HYS,21,7,chr,B,2021,3
Ambrosia_psilostachya,HYS,27,9,chr,A,2021,0
Ambrosia_psilostachya,KNZ,28,10,chr,D,2021,8
Ambrosia_psilostachya,HYS,21,7,chr,B,2020,40
Ambrosia_psilostachya,KNZ,15,5,int,D,2014,0
Ambrosia_psilostachya,KNZ,16,6,con,B,2020,15
Ambrosia_psilostachya,KNZ,29,10,int,C,2019,24
Ambrosia_psilostachya,KNZ,6,2,chr,D,2018,5
Ambrosia_psilostachya,KNZ,29,10,int,C,2020,50
Ambrosia_psilostachya,HYS,2,1,int,C,2019,0
Ambrosia_psilostachya,HYS,28,10,chr,B,2017,1
Ambrosia_psilostachya,KNZ,16,6,con,B,2016,1
Ambrosia_psilostachya,HYS,11,4,int,C,2014,3
Ambrosia_psilostachya,HYS,5,2,chr,C,2014,6
Ambrosia_psilostachya,KNZ,6,2,chr,C,2013,1
Ambrosia_psilostachya,HYS,5,2,chr,D,2013,9
Ambrosia_psilostachya,HYS,19,7,int,A,2018,10
Ambrosia_psilostachya,HYS,6,2,con,D,2015,5
Ambrosia_psilostachya,KNZ,30,10,con,C,2021,30
Ambrosia_psilostachya,HYS,21,7,chr,D,2014,1
Ambrosia_psilostachya,HYS,16,6,int,C,2015,6
Ambrosia_psilostachya,HYS,16,6,int,C,2017,18
Ambrosia_psilostachya,HYS,12,4,chr,D,2015,8
Ambrosia_psilostachya,KNZ,6,2,chr,A,2019,11
Ambrosia_psilostachya,KNZ,14,5,con,B,2016,3
Ambrosia_psilostachya,KNZ,16,6,con,D,2013,0
Ambrosia_psilostachya,HYS,22,8,con,B,2017,50
Ambrosia_psilostachya,KNZ,26,9,chr,A,2015,7
Ambrosia_psilostachya,HYS,25,9,int,C,2016,29
Ambrosia_psilostachya,HYS,12,4,chr,B,2012,1
Ambrosia_psilostachya,HYS,5,2,chr,D,2021,0
Ambrosia_psilostachya,HYS,18,6,chr,D,2017,25
Ambrosia_psilostachya,KNZ,4,2,con,D,2020,35
Ambrosia_psilostachya,HYS,29,10,con,A,2021,2
Ambrosia_psilostachya,HYS,28,10,chr,A,2019,2
Ambrosia_psilostachya,KNZ,10,4,chr,D,2019,11
Ambrosia_psilostachya,HYS,11,4,int,A,2013,2
Ambrosia_psilostachya,KNZ,26,9,chr,B,2018,2
Ambrosia_psilostachya,KNZ,3,1,con,B,2013,22
Ambrosia_psilostachya,KNZ,19,7,con,D,2013,0
Ambrosia_psilostachya,KNZ,11,4,int,D,2021,15
Ambrosia_psilostachya,HYS,21,7,chr,B,2019,25
Ambrosia_psilostachya,KNZ,16,6,con,C,2019,1
Ambrosia_psilostachya,KNZ,3,1,con,B,2019,7
Ambrosia_psilostachya,HYS,4,2,int,A,2014,5
Ambrosia_psilostachya,HYS,18,6,chr,D,2018,29
Ambrosia_psilostachya,HYS,4,2,int,A,2021,2
Ambrosia_psilostachya,HYS,24,8,int,D,2017,15
Ambrosia_psilostachya,KNZ,30,10,con,D,2013,0
Ambrosia_psilostachya,HYS,17,6,con,D,2018,9
Ambrosia_psilostachya,KNZ,21,7,int,D,2020,20
Ambrosia_psilostachya,KNZ,11,4,int,D,2018,3
Ambrosia_psilostachya,KNZ,28,10,chr,B,2016,3
Ambrosia_psilostachya,HYS,18,6,chr,B,2017,17
Ambrosia_psilostachya,HYS,5,2,chr,B,2019,0
Ambrosia_psilostachya,KNZ,26,9,chr,A,2019,8
Ambrosia_psilostachya,HYS,5,2,chr,C,2016,1
Ambrosia_psilostachya,HYS,15,5,con,B,2019,35
Ambrosia_psilostachya,HYS,12,4,chr,B,2017,0
Ambrosia_psilostachya,KNZ,22,8,int,C,2017,20
Ambrosia_psilostachya,KNZ,4,2,con,D,2018,3
Ambrosia_psilostachya,HYS,11,4,int,B,2017,6
Ambrosia_psilostachya,KNZ,20,7,chr,C,2021,17
Ambrosia_psilostachya,KNZ,23,8,con,B,2017,1
Ambrosia_psilostachya,KNZ,30,10,con,B,2019,8
Ambrosia_psilostachya,KNZ,30,10,con,B,2020,32
Ambrosia_psilostachya,KNZ,24,8,chr,C,2020,50
Ambrosia_psilostachya,KNZ,16,6,con,C,2013,0
Ambrosia_psilostachya,HYS,15,5,con,B,2016,19
Ambrosia_psilostachya,KNZ,25,9,int,D,2020,45
Ambrosia_psilostachya,KNZ,30,10,con,C,2016,4
Ambrosia_psilostachya,HYS,21,7,chr,C,2013,5
Ambrosia_psilostachya,HYS,21,7,chr,C,2018,0
Ambrosia_psilostachya,KNZ,30,10,con,C,2019,19
Ambrosia_psilostachya,KNZ,30,10,con,C,2020,26
Ambrosia_psilostachya,HYS,24,8,int,C,2014,2
Ambrosia_psilostachya,HYS,26,9,con,A,2015,20
Ambrosia_psilostachya,KNZ,16,6,con,A,2018,0
Ambrosia_psilostachya,KNZ,16,6,con,C,2015,5
Ambrosia_psilostachya,HYS,17,6,con,C,2019,3
Ambrosia_psilostachya,KNZ,26,9,chr,A,2016,4
Ambrosia_psilostachya,KNZ,18,6,int,B,2013,0
Ambrosia_psilostachya,KNZ,27,9,con,B,2015,0
Ambrosia_psilostachya,HYS,30,10,int,C,2019,15
Ambrosia_psilostachya,KNZ,22,8,int,C,2013,20
Ambrosia_psilostachya,HYS,25,9,int,D,2018,2
Ambrosia_psilostachya,HYS,6,2,con,A,2013,5
Ambrosia_psilostachya,KNZ,11,4,int,C,2018,4
Ambrosia_psilostachya,HYS,28,10,chr,A,2021,1
Ambrosia_psilostachya,KNZ,5,2,int,B,2013,14
Ambrosia_psilostachya,HYS,4,2,int,B,2014,1
Ambrosia_psilostachya,HYS,8,3,chr,D,2018,0
Ambrosia_psilostachya,KNZ,4,2,con,A,2021,24
Ambrosia_psilostachya,KNZ,23,8,con,D,2021,4
Ambrosia_psilostachya,HYS,21,7,chr,D,2019,9
Ambrosia_psilostachya,KNZ,22,8,int,B,2016,7
Ambrosia_psilostachya,KNZ,13,5,chr,D,2021,26
Ambrosia_psilostachya,KNZ,5,2,int,B,2018,4
Ambrosia_psilostachya,HYS,21,7,chr,C,2017,8
Ambrosia_psilostachya,HYS,24,8,int,B,2021,4
Ambrosia_psilostachya,HYS,22,8,con,A,2014,0
Ambrosia_psilostachya,KNZ,20,7,chr,C,2020,60
Ambrosia_psilostachya,HYS,9,3,int,B,2012,0
Ambrosia_psilostachya,KNZ,4,2,con,A,2019,2
Ambrosia_psilostachya,KNZ,22,8,int,B,2015,27
Ambrosia_psilostachya,KNZ,16,6,con,A,2013,0
Ambrosia_psilostachya,KNZ,19,7,con,D,2018,1
Ambrosia_psilostachya,HYS,29,10,con,A,2014,3
Ambrosia_psilostachya,KNZ,6,2,chr,D,2014,5
Ambrosia_psilostachya,HYS,13,5,chr,B,2020,40
Ambrosia_psilostachya,HYS,22,8,con,B,2014,0
Ambrosia_psilostachya,HYS,12,4,chr,A,2018,0
Ambrosia_psilostachya,HYS,20,7,con,D,2019,3
Ambrosia_psilostachya,KNZ,21,7,int,C,2018,4
Ambrosia_psilostachya,KNZ,11,4,int,D,2014,2
Ambrosia_psilostachya,KNZ,8,3,int,D,2021,4
Ambrosia_psilostachya,KNZ,2,1,chr,D,2017,45
Ambrosia_psilostachya,KNZ,27,9,con,B,2017,1
Ambrosia_psilostachya,HYS,22,8,con,C,2019,12
Ambrosia_psilostachya,HYS,28,10,chr,B,2016,3
Ambrosia_psilostachya,KNZ,11,4,int,D,2020,5
Ambrosia_psilostachya,HYS,15,5,con,A,2014,5
Ambrosia_psilostachya,KNZ,6,2,chr,D,2021,45
Ambrosia_psilostachya,KNZ,17,6,chr,B,2020,12
Ambrosia_psilostachya,HYS,17,6,con,C,2017,4
Ambrosia_psilostachya,KNZ,4,2,con,C,2017,1
Ambrosia_psilostachya,HYS,4,2,int,A,2019,1
Ambrosia_psilostachya,HYS,29,10,con,C,2016,23
Ambrosia_psilostachya,KNZ,7,3,chr,C,2013,6
Ambrosia_psilostachya,HYS,27,9,chr,C,2021,8
Ambrosia_psilostachya,HYS,21,7,chr,D,2013,1
Ambrosia_psilostachya,HYS,4,2,int,B,2015,4
Ambrosia_psilostachya,KNZ,6,2,chr,D,2013,5
Ambrosia_psilostachya,HYS,25,9,int,A,2015,4
Ambrosia_psilostachya,HYS,21,7,chr,D,2015,1
Ambrosia_psilostachya,HYS,4,2,int,B,2019,2
Ambrosia_psilostachya,KNZ,14,5,con,C,2015,3
Ambrosia_psilostachya,KNZ,27,9,con,D,2018,1
Ambrosia_psilostachya,KNZ,22,8,int,A,2018,48
Ambrosia_psilostachya,KNZ,21,7,int,A,2017,1
Ambrosia_psilostachya,HYS,25,9,int,B,2015,5
Ambrosia_psilostachya,KNZ,30,10,con,B,2017,0
Ambrosia_psilostachya,KNZ,18,6,int,B,2017,0
Ambrosia_psilostachya,HYS,25,9,int,B,2019,12
Ambrosia_psilostachya,KNZ,11,4,int,A,2017,3
Ambrosia_psilostachya,KNZ,4,2,con,D,2019,4
Ambrosia_psilostachya,HYS,16,6,int,D,2021,2
Ambrosia_psilostachya,KNZ,29,10,int,A,2018,5
Ambrosia_psilostachya,KNZ,18,6,int,D,2013,15
Ambrosia_psilostachya,KNZ,6,2,chr,D,2020,50
Ambrosia_psilostachya,HYS,29,10,con,B,2021,1
Ambrosia_psilostachya,HYS,19,7,int,A,2017,10
Ambrosia_psilostachya,KNZ,2,1,chr,B,2013,40
Ambrosia_psilostachya,KNZ,8,3,int,C,2015,14
Ambrosia_psilostachya,HYS,15,5,con,B,2015,8
Ambrosia_psilostachya,KNZ,19,7,con,D,2014,1
Ambrosia_psilostachya,HYS,28,10,chr,A,2020,22
Ambrosia_psilostachya,HYS,16,6,int,B,2013,1
Ambrosia_psilostachya,KNZ,26,9,chr,A,2017,14
Ambrosia_psilostachya,HYS,17,6,con,C,2020,0
Ambrosia_psilostachya,HYS,13,5,chr,A,2016,0
Ambrosia_psilostachya,KNZ,18,6,int,A,2021,70
Ambrosia_psilostachya,HYS,15,5,con,B,2014,0
Ambrosia_psilostachya,KNZ,19,7,con,A,2018,2
Ambrosia_psilostachya,KNZ,19,7,con,A,2019,9
Ambrosia_psilostachya,KNZ,5,2,int,D,2018,3
Ambrosia_psilostachya,HYS,15,5,con,C,2014,0
Ambrosia_psilostachya,KNZ,21,7,int,D,2014,1
Ambrosia_psilostachya,KNZ,10,4,chr,B,2018,3
Ambrosia_psilostachya,KNZ,21,7,int,D,2019,6
Ambrosia_psilostachya,KNZ,21,7,int,D,2021,13
Ambrosia_psilostachya,HYS,5,2,chr,B,2017,0
Ambrosia_psilostachya,HYS,15,5,con,D,2019,62
Ambrosia_psilostachya,KNZ,19,7,con,B,2020,20
Ambrosia_psilostachya,HYS,10,4,con,A,2013,2
Ambrosia_psilostachya,KNZ,24,8,chr,B,2013,1
Ambrosia_psilostachya,HYS,28,10,chr,D,2015,0
Ambrosia_psilostachya,HYS,16,6,int,B,2017,6
Ambrosia_psilostachya,KNZ,4,2,con,D,2013,2
Ambrosia_psilostachya,KNZ,5,2,int,D,2019,15
Ambrosia_psilostachya,KNZ,16,6,con,C,2018,3
Ambrosia_psilostachya,KNZ,18,6,int,B,2016,1
Ambrosia_psilostachya,HYS,13,5,chr,B,2016,1
Ambrosia_psilostachya,KNZ,21,7,int,A,2019,15
Ambrosia_psilostachya,HYS,3,1,con,B,2021,3
Ambrosia_psilostachya,HYS,25,9,int,C,2015,25
Ambrosia_psilostachya,KNZ,7,3,chr,D,2018,6
Ambrosia_psilostachya,HYS,25,9,int,C,2021,2
Ambrosia_psilostachya,HYS,21,7,chr,A,2013,1
Ambrosia_psilostachya,KNZ,16,6,con,D,2016,1
Ambrosia_psilostachya,KNZ,12,4,con,D,2019,20
Ambrosia_psilostachya,KNZ,5,2,int,D,2017,3
Ambrosia_psilostachya,KNZ,19,7,con,C,2021,16
Ambrosia_psilostachya,KNZ,19,7,con,D,2021,4
Ambrosia_psilostachya,HYS,12,4,chr,B,2016,6
Ambrosia_psilostachya,KNZ,5,2,int,C,2013,15
Ambrosia_psilostachya,KNZ,21,7,int,B,2017,1
Ambrosia_psilostachya,KNZ,29,10,int,C,2017,4
Ambrosia_psilostachya,KNZ,12,4,con,B,2018,7
Ambrosia_psilostachya,HYS,11,4,int,B,2018,2
Ambrosia_psilostachya,HYS,18,6,chr,D,2015,0
Ambrosia_psilostachya,KNZ,26,9,chr,B,2015,6
Ambrosia_psilostachya,HYS,6,2,con,B,2017,1
Ambrosia_psilostachya,HYS,6,2,con,B,2018,0
Ambrosia_psilostachya,KNZ,27,9,con,C,2013,0
Ambrosia_psilostachya,KNZ,1,1,int,B,2021,25
Ambrosia_psilostachya,KNZ,1,1,int,C,2013,9
Ambrosia_psilostachya,HYS,21,7,chr,C,2014,1
Ambrosia_psilostachya,HYS,27,9,chr,C,2012,1
Ambrosia_psilostachya,KNZ,16,6,con,A,2017,0
Ambrosia_psilostachya,HYS,9,3,int,B,2013,0
Ambrosia_psilostachya,KNZ,1,1,int,C,2018,12
Ambrosia_psilostachya,KNZ,8,3,int,C,2020,65
Ambrosia_psilostachya,HYS,27,9,chr,C,2020,60
Ambrosia_psilostachya,KNZ,11,4,int,D,2019,6
Ambrosia_psilostachya,KNZ,26,9,chr,C,2020,42
Ambrosia_psilostachya,HYS,30,10,int,D,2021,5
Ambrosia_psilostachya,KNZ,8,3,int,D,2016,4
Ambrosia_psilostachya,HYS,19,7,int,B,2018,9
Ambrosia_psilostachya,KNZ,25,9,int,B,2021,18
Ambrosia_psilostachya,HYS,8,3,chr,A,2013,8
Ambrosia_psilostachya,HYS,11,4,int,D,2016,16
Ambrosia_psilostachya,KNZ,30,10,con,B,2016,3
