sitesubplot,species,year,oldSpecies,location,experiment,site,plot,subplot,subplota,abundance,unitAbund,family,duration,growth,durationDetail,growthDetail
CDR_D_2_,helianthus laetiflorus,1998,helianthus laetiflorus,CDR,D,CDR_D,2,,2_,4.867,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,helianthus laetiflorus,2001,helianthus laetiflorus,CDR,D,CDR_D,2,,2_,0.133,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,helianthus sp,2003,helianthus sp.,CDR,D,CDR_D,2,,2_,1.167,biomassg_m2,asteraceae,annual,forb/herb,annual,forb/herb
CDR_D_2_,hesperostipa spartea,1991,stipa spartea,CDR,D,CDR_D,2,,2_,0.21,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,hesperostipa spartea,1986,stipa spartea,CDR,D,CDR_D,2,,2_,10.733,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,hesperostipa spartea,1990,stipa spartea,CDR,D,CDR_D,2,,2_,3,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,hesperostipa spartea,1993,stipa spartea,CDR,D,CDR_D,2,,2_,3.267,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,hesperostipa spartea,1992,stipa spartea,CDR,D,CDR_D,2,,2_,1.567,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,hesperostipa spartea,1994,stipa spartea,CDR,D,CDR_D,2,,2_,1.067,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,hesperostipa spartea,1997,stipa spartea,CDR,D,CDR_D,2,,2_,8.8,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,hesperostipa spartea,1989,stipa spartea,CDR,D,CDR_D,2,,2_,10.867,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,lathyrus venosus,2000,lathyrus venosus,CDR,D,CDR_D,2,,2_,109.1,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,1994,lathyrus venosus,CDR,D,CDR_D,2,,2_,51.567,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,2003,lathyrus venosus,CDR,D,CDR_D,2,,2_,60.067,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,1999,lathyrus venosus,CDR,D,CDR_D,2,,2_,62.833,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,1984,lathyrus venosus,CDR,D,CDR_D,2,,2_,1.8,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,1991,lathyrus venosus,CDR,D,CDR_D,2,,2_,0.19,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,2002,lathyrus venosus,CDR,D,CDR_D,2,,2_,80.8,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,1995,lathyrus venosus,CDR,D,CDR_D,2,,2_,5.267,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,1992,lathyrus venosus,CDR,D,CDR_D,2,,2_,5.4,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,1987,lathyrus venosus,CDR,D,CDR_D,2,,2_,13.9,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,1996,lathyrus venosus,CDR,D,CDR_D,2,,2_,112.8,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,1993,lathyrus venosus,CDR,D,CDR_D,2,,2_,5.957,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,2001,lathyrus venosus,CDR,D,CDR_D,2,,2_,81.6,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,1997,lathyrus venosus,CDR,D,CDR_D,2,,2_,113,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,2004,lathyrus venosus,CDR,D,CDR_D,2,,2_,14.533,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,1990,lathyrus venosus,CDR,D,CDR_D,2,,2_,6.233,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lathyrus venosus,1998,lathyrus venosus,CDR,D,CDR_D,2,,2_,14.1,biomassg_m2,fabaceae,perennial,vine,perennial,"vine, forb/herb"
CDR_D_2_,lechea stricta,1999,lechea stricta,CDR,D,CDR_D,2,,2_,0.033,biomassg_m2,cistaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lespedeza capitata,1989,lespedeza capitata,CDR,D,CDR_D,2,,2_,2.9,biomassg_m2,fabaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lespedeza capitata,2000,lespedeza capitata,CDR,D,CDR_D,2,,2_,0.26,biomassg_m2,fabaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lespedeza capitata,1996,lespedeza capitata,CDR,D,CDR_D,2,,2_,14.9,biomassg_m2,fabaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lespedeza capitata,1985,lespedeza capitata,CDR,D,CDR_D,2,,2_,0.417,biomassg_m2,fabaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lespedeza capitata,1998,lespedeza capitata,CDR,D,CDR_D,2,,2_,0.1,biomassg_m2,fabaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lespedeza capitata,1992,lespedeza capitata,CDR,D,CDR_D,2,,2_,8.433,biomassg_m2,fabaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lespedeza capitata,2002,lespedeza capitata,CDR,D,CDR_D,2,,2_,0.167,biomassg_m2,fabaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lespedeza capitata,1997,lespedeza capitata,CDR,D,CDR_D,2,,2_,0.533,biomassg_m2,fabaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1992,liatris aspera,CDR,D,CDR_D,2,,2_,0.433,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1987,liatris aspera,CDR,D,CDR_D,2,,2_,5.833,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1984,liatris aspera,CDR,D,CDR_D,2,,2_,0.033,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1989,liatris aspera,CDR,D,CDR_D,2,,2_,0.233,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1998,liatris aspera,CDR,D,CDR_D,2,,2_,0.767,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1993,liatris aspera,CDR,D,CDR_D,2,,2_,35.973,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1995,liatris aspera,CDR,D,CDR_D,2,,2_,0.346,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1999,liatris aspera,CDR,D,CDR_D,2,,2_,27.3,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,2003,liatris aspera,CDR,D,CDR_D,2,,2_,1.033,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1990,liatris aspera,CDR,D,CDR_D,2,,2_,27.933,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1982,liatris aspera,CDR,D,CDR_D,2,,2_,69.567,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1997,liatris aspera,CDR,D,CDR_D,2,,2_,1.3,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1986,liatris aspera,CDR,D,CDR_D,2,,2_,35.067,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1991,liatris aspera,CDR,D,CDR_D,2,,2_,9.153,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,liatris aspera,1983,liatris aspera,CDR,D,CDR_D,2,,2_,11.8,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lithospermum canescens,1994,lithospermum canescens,CDR,D,CDR_D,2,,2_,1.933,biomassg_m2,boraginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lithospermum canescens,1995,lithospermum canescens,CDR,D,CDR_D,2,,2_,2.563,biomassg_m2,boraginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lithospermum canescens,1997,lithospermum canescens,CDR,D,CDR_D,2,,2_,0.077,biomassg_m2,boraginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lithospermum caroliniense,1998,lithospermum caroliniense,CDR,D,CDR_D,2,,2_,32.733,biomassg_m2,boraginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lithospermum caroliniense,1989,lithospermum caroliniense,CDR,D,CDR_D,2,,2_,3.9,biomassg_m2,boraginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lithospermum caroliniense,1987,lithospermum caroliniense,CDR,D,CDR_D,2,,2_,2.067,biomassg_m2,boraginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lithospermum caroliniense,1999,lithospermum caroliniense,CDR,D,CDR_D,2,,2_,0.8,biomassg_m2,boraginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lithospermum caroliniense,2002,lithospermum caroliniense,CDR,D,CDR_D,2,,2_,1.6,biomassg_m2,boraginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lithospermum caroliniense,1995,lithospermum caroliniense,CDR,D,CDR_D,2,,2_,4.233,biomassg_m2,boraginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,lithospermum sp,2003,lithospermum sp.,CDR,D,CDR_D,2,,2_,3.167,biomassg_m2,boraginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,mollugo verticillata,1988,mollugo verticillata,CDR,D,CDR_D,2,,2_,0.033,biomassg_m2,molluginaceae,annual,forb/herb,annual,forb/herb
CDR_D_2_,oenothera biennis,1984,oenothera biennis,CDR,D,CDR_D,2,,2_,0.1,biomassg_m2,onagraceae,perennial,forb/herb,biennial,forb/herb
CDR_D_2_,oxybaphus hirsutus,1988,oxybaphus hirsutus,CDR,D,CDR_D,2,,2_,14.6,biomassg_m2,nyctaginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,oxybaphus hirsutus,2004,oxybaphus hirsutus,CDR,D,CDR_D,2,,2_,1.8333,biomassg_m2,nyctaginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,oxybaphus hirsutus,1992,oxybaphus hirsutus,CDR,D,CDR_D,2,,2_,0.2,biomassg_m2,nyctaginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,oxybaphus hirsutus,1982,oxybaphus hirsutus,CDR,D,CDR_D,2,,2_,0.007,biomassg_m2,nyctaginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,oxybaphus hirsutus,1989,oxybaphus hirsutus,CDR,D,CDR_D,2,,2_,0.4,biomassg_m2,nyctaginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,oxybaphus hirsutus,1986,oxybaphus hirsutus,CDR,D,CDR_D,2,,2_,0.017,biomassg_m2,nyctaginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,oxybaphus hirsutus,1997,oxybaphus hirsutus,CDR,D,CDR_D,2,,2_,12.333,biomassg_m2,nyctaginaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,panicum praecocious,2001,panicum praecocious,CDR,D,CDR_D,2,,2_,0.567,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,panicum praecocious,2004,panicum praecocious,CDR,D,CDR_D,2,,2_,0.0333,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,panicum praecocious,1995,panicum praecocious,CDR,D,CDR_D,2,,2_,0.897,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,panicum praecocious,2003,panicum praecocious,CDR,D,CDR_D,2,,2_,1.767,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,panicum praecocious,1986,panicum praecocious,CDR,D,CDR_D,2,,2_,0.027,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,panicum praecocious,1993,panicum praecocious,CDR,D,CDR_D,2,,2_,0.11,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,panicum virgatum,2004,panicum virgatum,CDR,D,CDR_D,2,,2_,2.7,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1987,poa pratensis,CDR,D,CDR_D,2,,2_,6.267,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,2004,poa pratensis,CDR,D,CDR_D,2,,2_,70.633,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1994,poa pratensis,CDR,D,CDR_D,2,,2_,0.267,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1992,poa pratensis,CDR,D,CDR_D,2,,2_,6.633,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,2000,poa pratensis,CDR,D,CDR_D,2,,2_,32.167,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1984,poa pratensis,CDR,D,CDR_D,2,,2_,21.233,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1998,poa pratensis,CDR,D,CDR_D,2,,2_,31.533,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1986,poa pratensis,CDR,D,CDR_D,2,,2_,29.467,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1999,poa pratensis,CDR,D,CDR_D,2,,2_,22.033,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1985,poa pratensis,CDR,D,CDR_D,2,,2_,19.367,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1995,poa pratensis,CDR,D,CDR_D,2,,2_,0.573,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1993,poa pratensis,CDR,D,CDR_D,2,,2_,1.65,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1988,poa pratensis,CDR,D,CDR_D,2,,2_,1.533,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,2001,poa pratensis,CDR,D,CDR_D,2,,2_,68.633,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1996,poa pratensis,CDR,D,CDR_D,2,,2_,10.933,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1982,poa pratensis,CDR,D,CDR_D,2,,2_,6.367,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1997,poa pratensis,CDR,D,CDR_D,2,,2_,10.633,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1983,poa pratensis,CDR,D,CDR_D,2,,2_,29.667,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,1991,poa pratensis,CDR,D,CDR_D,2,,2_,0.307,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,2003,poa pratensis,CDR,D,CDR_D,2,,2_,116.17,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,poa pratensis,2002,poa pratensis,CDR,D,CDR_D,2,,2_,64.5,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,polygala polygama,1991,polygala polygama,CDR,D,CDR_D,2,,2_,1.323,biomassg_m2,polygalaceae,perennial,forb/herb,biennial,forb/herb
CDR_D_2_,polygala polygama,1993,polygala polygama,CDR,D,CDR_D,2,,2_,0.823,biomassg_m2,polygalaceae,perennial,forb/herb,biennial,forb/herb
CDR_D_2_,ranunculus rhomboideus,1998,ranunculus rhomboideus,CDR,D,CDR_D,2,,2_,0.267,biomassg_m2,ranunculaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,ranunculus rhomboideus,1985,ranunculus rhomboideus,CDR,D,CDR_D,2,,2_,0.06,biomassg_m2,ranunculaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,ranunculus rhomboideus,1987,ranunculus rhomboideus,CDR,D,CDR_D,2,,2_,0.033,biomassg_m2,ranunculaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,ranunculus rhomboideus,2002,ranunculus rhomboideus,CDR,D,CDR_D,2,,2_,0.333,biomassg_m2,ranunculaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,ranunculus rhomboideus,1991,ranunculus rhomboideus,CDR,D,CDR_D,2,,2_,0.11,biomassg_m2,ranunculaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,ranunculus rhomboideus,1992,ranunculus rhomboideus,CDR,D,CDR_D,2,,2_,0.6,biomassg_m2,ranunculaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,ranunculus rhomboideus,1984,ranunculus rhomboideus,CDR,D,CDR_D,2,,2_,0.537,biomassg_m2,ranunculaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,rudbeckia hirta var pulcherrima,1998,rudbeckia serotina,CDR,D,CDR_D,2,,2_,0.333,biomassg_m2,asteraceae,annual,forb/herb,annual,forb/herb
CDR_D_2_,schizachyrium scoparium,1993,schizachyrium scoparium,CDR,D,CDR_D,2,,2_,0.18,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,schizachyrium scoparium,2001,schizachyrium scoparium,CDR,D,CDR_D,2,,2_,0.133,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sisyrinchium campestre,1998,sisyrinchium campestre,CDR,D,CDR_D,2,,2_,0.567,biomassg_m2,iridaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,sisyrinchium campestre,2000,sisyrinchium campestre,CDR,D,CDR_D,2,,2_,0.74,biomassg_m2,iridaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,sisyrinchium campestre,2002,sisyrinchium campestre,CDR,D,CDR_D,2,,2_,0.167,biomassg_m2,iridaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,solidago nemoralis,1982,solidago nemoralis,CDR,D,CDR_D,2,,2_,1.047,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,solidago nemoralis,1985,solidago nemoralis,CDR,D,CDR_D,2,,2_,2.433,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,solidago nemoralis,1994,solidago nemoralis,CDR,D,CDR_D,2,,2_,4.3,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,sorghastrum nutans,1992,sorghastrum nutans,CDR,D,CDR_D,2,,2_,112.67,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1984,sorghastrum nutans,CDR,D,CDR_D,2,,2_,19.3,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1982,sorghastrum nutans,CDR,D,CDR_D,2,,2_,3.533,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1987,sorghastrum nutans,CDR,D,CDR_D,2,,2_,145.93,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1986,sorghastrum nutans,CDR,D,CDR_D,2,,2_,62.967,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1991,sorghastrum nutans,CDR,D,CDR_D,2,,2_,45.94,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,2004,sorghastrum nutans,CDR,D,CDR_D,2,,2_,2.1333,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1988,sorghastrum nutans,CDR,D,CDR_D,2,,2_,106.8,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1998,sorghastrum nutans,CDR,D,CDR_D,2,,2_,34.2,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1996,sorghastrum nutans,CDR,D,CDR_D,2,,2_,66.433,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,2002,sorghastrum nutans,CDR,D,CDR_D,2,,2_,16.467,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1999,sorghastrum nutans,CDR,D,CDR_D,2,,2_,74.733,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1983,sorghastrum nutans,CDR,D,CDR_D,2,,2_,33.467,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,2001,sorghastrum nutans,CDR,D,CDR_D,2,,2_,5.433,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1989,sorghastrum nutans,CDR,D,CDR_D,2,,2_,121.83,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,2000,sorghastrum nutans,CDR,D,CDR_D,2,,2_,88.567,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1997,sorghastrum nutans,CDR,D,CDR_D,2,,2_,31.4,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1990,sorghastrum nutans,CDR,D,CDR_D,2,,2_,57.8,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1995,sorghastrum nutans,CDR,D,CDR_D,2,,2_,56,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1994,sorghastrum nutans,CDR,D,CDR_D,2,,2_,77.033,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,2003,sorghastrum nutans,CDR,D,CDR_D,2,,2_,26.7,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1985,sorghastrum nutans,CDR,D,CDR_D,2,,2_,82.68,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,sorghastrum nutans,1993,sorghastrum nutans,CDR,D,CDR_D,2,,2_,71.81,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
CDR_D_2_,stachys palustris,2003,stachys palustris,CDR,D,CDR_D,2,,2_,2.367,biomassg_m2,lamiaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,stachys palustris,1997,stachys palustris,CDR,D,CDR_D,2,,2_,0.037,biomassg_m2,lamiaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,symphyotrichum ericoides,2002,aster ericoides,CDR,D,CDR_D,2,,2_,1.967,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,symphyotrichum ericoides,2003,aster ericoides,CDR,D,CDR_D,2,,2_,78.433,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,symphyotrichum ericoides,1998,aster ericoides,CDR,D,CDR_D,2,,2_,4.367,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,tradescantia occidentalis,1995,tradescantia occidentalis,CDR,D,CDR_D,2,,2_,0.162,biomassg_m2,commelinaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,tradescantia occidentalis,2000,tradescantia occidentalis,CDR,D,CDR_D,2,,2_,1.633,biomassg_m2,commelinaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,tradescantia occidentalis,1984,tradescantia occidentalis,CDR,D,CDR_D,2,,2_,1.767,biomassg_m2,commelinaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,tradescantia occidentalis,1994,tradescantia occidentalis,CDR,D,CDR_D,2,,2_,0.133,biomassg_m2,commelinaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,tradescantia occidentalis,1992,tradescantia occidentalis,CDR,D,CDR_D,2,,2_,1.033,biomassg_m2,commelinaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,tradescantia occidentalis,1986,tradescantia occidentalis,CDR,D,CDR_D,2,,2_,0.013,biomassg_m2,commelinaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,vicia villosa,1986,vicia villosa,CDR,D,CDR_D,2,,2_,27.133,biomassg_m2,fabaceae,annual,vine,annual,"vine, forb/herb"
CDR_D_2_,viola pedatifida,1986,viola pedatifida,CDR,D,CDR_D,2,,2_,2.133,biomassg_m2,violaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,viola pedatifida,1982,viola pedatifida,CDR,D,CDR_D,2,,2_,1.627,biomassg_m2,violaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,viola pedatifida,1987,viola pedatifida,CDR,D,CDR_D,2,,2_,0.233,biomassg_m2,violaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,viola pedatifida,1985,viola pedatifida,CDR,D,CDR_D,2,,2_,1.667,biomassg_m2,violaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,viola pedatifida,1994,viola pedatifida,CDR,D,CDR_D,2,,2_,0.433,biomassg_m2,violaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,viola pedatifida,1983,viola pedatifida,CDR,D,CDR_D,2,,2_,0.333,biomassg_m2,violaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,viola pedatifida,1992,viola pedatifida,CDR,D,CDR_D,2,,2_,0.067,biomassg_m2,violaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,viola pedatifida,1993,viola pedatifida,CDR,D,CDR_D,2,,2_,0.173,biomassg_m2,violaceae,perennial,forb/herb,perennial,forb/herb
CDR_D_2_,viola pedatifida,1995,viola pedatifida,CDR,D,CDR_D,2,,2_,0.115,biomassg_m2,violaceae,perennial,forb/herb,perennial,forb/herb
