site,year,season,date,web,transect,block,plot,subplot,quad,treatment,kartez,genus,sp.epithet,family,LifeHistory,PhotoPath,FunctionalGroup,cover,volume,biomass.BM,biomass.BIM,SiteCluster,MetStation,season.precip,GDD,SPEI.comp
EDGE_black,2012,fall,2012-10-02,NA,NA,8,7,NA,2,C,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,3,54,7.383,7.383,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,8,3,NA,2,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,27,297,74.682,74.682,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,14,NA,3,D,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.1,0.7,0.1612,0.1612,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,10,NA,3,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,2.15,20.95,0.979325,0.979325,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,8,7,NA,1,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,1.25,11.25,0.569375,0.569375,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,7,5,NA,4,D,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,1.05,10.05,1.6926,1.6926,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,19,NA,3,E,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.25,0.5,0.1605,0.1605,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,13,NA,4,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,24,340,66.384,66.384,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,13,NA,1,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,37,408,102.342,102.342,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,9,11,NA,1,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.8,8.2,0.3644,0.3644,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,1,NA,4,C,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,8,160,19.688,19.688,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,2,21,NA,2,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,1.9,19.8,0.86545,0.86545,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,3,28,NA,3,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,34.25,478.5,94.7355,94.7355,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,1,NA,2,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,26.75,342.25,73.9905,73.9905,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,1,NA,3,C,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,8,184,19.688,19.688,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,16,NA,3,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,1.45,20.7,0.660475,0.660475,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,7,5,NA,2,D,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,0.25,1.25,0.322691,0.5975,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,10,NA,1,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.1,1,0.04555,0.04555,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,9,NA,1,D,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,1,8,1.14,1.14,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,15,NA,3,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,42.5,580.5,117.555,117.555,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,1,23,NA,1,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.55,4.05,0.250525,0.250525,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,7,6,NA,2,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,25.85,169.4,71.5011,71.5011,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,15,NA,4,C,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,2.35,18.5,5.080280282,6.93955,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,13,NA,4,D,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,1.5,15,1.113458,1.767,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,2,21,NA,3,C,LIPU4,Linum,puberulum,Linaceae,annual,C3,forb,0.75,15.75,0.341625,0.341625,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,16,NA,4,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.5,5.8,0.22775,0.22775,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,13,NA,2,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,20,152,55.32,55.32,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,16,NA,1,E,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,1.25,19,2.880768242,2.38375,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,1,NA,4,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,20.05,243.45,55.4583,55.4583,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,18,NA,1,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,34.75,484.5,96.1185,96.1185,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,1,25,NA,1,D,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.5,1,0.321,0.321,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,20,NA,1,D,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,2.5,22.5,1.485,1.485,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,1,23,NA,2,C,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,2.1,13.9,3.2165412,5.019,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,14,NA,3,D,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,0.1,0.2,0.0132,0.0132,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,8,3,NA,4,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.3,3,0.13665,0.13665,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,24,NA,1,E,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,4,92,9.844,9.844,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,2,21,NA,2,C,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.1,0.2,0.114,0.114,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,2,26,NA,4,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.35,4.25,0.159425,0.159425,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,9,NA,3,D,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,1,6,1.14,1.14,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,19,NA,2,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,29,385,80.214,80.214,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,10,NA,2,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,30.75,313.25,85.0545,85.0545,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,18,NA,2,C,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,0.25,3,0.83029311,0.73825,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,9,NA,1,D,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,4,64,9.844,9.844,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,9,2,NA,3,E,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,0.2,0.6,0.1056768,0.1476,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,24,NA,2,E,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,3,75,7.383,7.383,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,9,2,NA,1,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,32.25,421.5,89.2035,89.2035,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,19,NA,4,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,35,526,96.81,96.81,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,3,27,NA,3,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,1,20,2.081851444,1.907,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,7,4,NA,4,C,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.5,3.75,0.806,0.806,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,3,29,NA,1,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,19.5,239.5,53.937,53.937,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,19,NA,3,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,28,333,77.448,77.448,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,9,11,NA,3,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,39,537,107.874,107.874,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,1,NA,1,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,31.75,403.5,87.8205,87.8205,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,9,NA,2,D,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.3,2.7,0.13665,0.13665,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,2,21,NA,2,C,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,1,7,2.044074806,2.953,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,16,NA,2,E,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.01,0.04,0.0114,0.0114,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,14,NA,4,D,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,1.2,12,0.5466,0.5466,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,24,NA,4,E,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.25,2.5,0.285,0.285,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,3,27,NA,2,C,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.45,2.5,0.2889,0.2889,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,8,12,NA,2,D,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,4,24,2.499072,4.712,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,8,12,NA,1,D,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.75,6.75,1.209,1.209,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,1,25,NA,4,D,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,1,8,1.14,1.14,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,3,29,NA,3,D,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.5,4,0.57,0.57,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,9,NA,1,D,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.75,8.25,1.209,1.209,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,15,NA,4,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,2.5,5,2.173766,2.945,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,3,29,NA,2,D,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.45,5,0.204975,0.204975,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,8,3,NA,1,E,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,5.25,57.5,8.463,8.463,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,9,NA,3,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,22.75,243,62.9265,62.9265,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,24,NA,3,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.45,5.05,0.204975,0.204975,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,7,5,NA,2,D,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.4,2.3,0.1822,0.1822,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,7,6,NA,3,E,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,0.7,5.4,1.2042,1.2042,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,24,NA,3,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,26.75,419.25,73.9905,73.9905,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,2,26,NA,2,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,40.75,716.25,112.7145,112.7145,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,8,12,NA,1,D,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.1,0.8,0.04555,0.04555,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,8,7,NA,3,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.95,12.5,0.432725,0.432725,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,19,NA,2,E,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,1,6,1.14,1.14,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,19,NA,2,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.5,4.5,0.22775,0.22775,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,9,NA,3,D,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.95,7.4,1.5314,1.5314,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,2,30,NA,1,D,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.1,1.2,0.04555,0.04555,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,3,27,NA,3,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.35,2.05,0.159425,0.159425,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,2,26,NA,1,E,ASTRA,Astragalus,NA,Fabaceae,perennial,C3,forb,0.25,1.5,0.29375,0.29375,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,20,NA,2,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,27,439,74.682,74.682,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,3,29,NA,2,D,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.5,1.5,0.321,0.321,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,7,4,NA,4,C,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,3,75,7.383,7.383,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,17,NA,1,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,21,247.5,58.086,58.086,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,15,NA,1,C,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,3,19.5,3.42,3.42,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,3,28,NA,2,E,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,0.5,8.5,1.2305,1.2305,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,3,28,NA,4,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.5,4.2,0.22775,0.22775,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,14,NA,3,D,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.1,0.9,0.04555,0.04555,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,16,NA,4,E,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,1,2,0.94446,1.178,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,14,NA,1,D,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.2,1,0.1284,0.1284,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,8,12,NA,2,D,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.1,0.5,0.04555,0.04555,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,7,4,NA,2,C,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.1,0.2,0.0642,0.0642,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,2,26,NA,1,E,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,3,60,7.383,7.383,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,19,NA,3,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,1.55,14.6,0.706025,0.706025,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,7,4,NA,2,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,25.75,278.25,71.2245,71.2245,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,2,26,NA,3,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,40,537,110.64,110.64,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,19,NA,1,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,24,298,66.384,66.384,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,19,NA,3,E,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,0.1,0.2,0.0132,0.0132,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,17,NA,3,C,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.01,0.04,0.00642,0.00642,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,13,NA,2,D,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,0.25,3.5,0.61525,0.61525,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,2,21,NA,3,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.85,8.7,0.387175,0.387175,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,13,NA,4,D,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,2.4,25.5,1.0932,1.0932,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,8,12,NA,2,D,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,1,8,1.612,1.612,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,3,29,NA,4,D,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,1.3,12,0.59215,0.59215,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,9,2,NA,1,E,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,3.4,32.95,5.4808,5.4808,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,19,NA,4,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.2,1.4,0.0911,0.0911,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,3,27,NA,1,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,30,591,82.98,82.98,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,18,NA,4,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,24,335,66.384,66.384,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,1,22,NA,2,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,24,293,66.384,66.384,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,15,NA,3,C,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,2,16,3.049988,4.78,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,1,23,NA,2,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,37.75,637.5,104.4165,104.4165,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,4,15,NA,1,C,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,0.75,9,2.169,2.169,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,10,10,NA,1,E,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.85,7.7,1.3702,1.3702,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,9,8,NA,3,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,28,343,77.448,77.448,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,3,28,NA,2,E,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.4,1.4,0.2568,0.2568,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,8,3,NA,4,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,25,307.75,69.15,69.15,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,6,20,NA,2,D,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,2.5,11.5,3.882754,5.975,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,8,12,NA,3,D,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,1.35,13.65,0.614925,0.614925,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,17,NA,1,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,2,8,1.475536,2.356,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,7,6,NA,2,E,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,0.75,1.5,1.639480908,2.21475,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,7,5,NA,4,D,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,1,9,0.4555,0.4555,FivePoints,49,93.692,4592.053,-0.971916009
EDGE_black,2012,fall,2012-10-02,NA,NA,5,16,NA,1,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,49.75,808.25,137.6085,137.6085,FivePoints,49,93.692,4592.053,-0.971916009
