"Spcode","Species","Site","Plot","Block","Trt","Year","avg.cover"
5,"Ambrosia_psilostachya","HYS",6,2,"con",2013,5.75
5,"Ambrosia_psilostachya","HYS",24,8,"int",2019,8.25
5,"Ambrosia_psilostachya","KNZ",2,1,"chr",2013,40
5,"Ambrosia_psilostachya","HYS",24,8,"int",2017,7.25
5,"Ambrosia_psilostachya","HYS",8,3,"chr",2012,0.5
5,"Ambrosia_psilostachya","KNZ",23,8,"con",2013,0.25
5,"Ambrosia_psilostachya","HYS",8,3,"chr",2013,7.5
5,"Ambrosia_psilostachya","HYS",22,8,"con",2021,1
5,"Ambrosia_psilostachya","HYS",21,7,"chr",2016,3.25
5,"Ambrosia_psilostachya","HYS",14,5,"int",2017,21.75
5,"Ambrosia_psilostachya","HYS",6,2,"con",2015,4
5,"Ambrosia_psilostachya","KNZ",26,9,"chr",2018,2.25
5,"Ambrosia_psilostachya","HYS",26,9,"con",2014,4.25
5,"Ambrosia_psilostachya","KNZ",30,10,"con",2019,10.25
5,"Ambrosia_psilostachya","KNZ",5,2,"int",2020,29.5
5,"Ambrosia_psilostachya","KNZ",8,3,"int",2014,2.75
5,"Ambrosia_psilostachya","KNZ",21,7,"int",2014,1.5
5,"Ambrosia_psilostachya","HYS",27,9,"chr",2016,15
5,"Ambrosia_psilostachya","KNZ",11,4,"int",2019,2.5
5,"Ambrosia_psilostachya","HYS",14,5,"int",2015,10.5
5,"Ambrosia_psilostachya","HYS",15,5,"con",2018,19.5
5,"Ambrosia_psilostachya","HYS",21,7,"chr",2014,0.75
5,"Ambrosia_psilostachya","HYS",26,9,"con",2019,20.75
5,"Ambrosia_psilostachya","HYS",21,7,"chr",2020,30.5
5,"Ambrosia_psilostachya","HYS",9,3,"int",2018,2.75
5,"Ambrosia_psilostachya","KNZ",24,8,"chr",2013,0.5
5,"Ambrosia_psilostachya","HYS",8,3,"chr",2015,6.25
5,"Ambrosia_psilostachya","KNZ",13,5,"chr",2014,0.75
5,"Ambrosia_psilostachya","KNZ",24,8,"chr",2016,2
5,"Ambrosia_psilostachya","HYS",3,1,"con",2017,0.25
5,"Ambrosia_psilostachya","KNZ",29,10,"int",2013,1.25
5,"Ambrosia_psilostachya","HYS",24,8,"int",2016,2.25
5,"Ambrosia_psilostachya","KNZ",21,7,"int",2015,7.5
5,"Ambrosia_psilostachya","KNZ",9,3,"con",2015,7.25
5,"Ambrosia_psilostachya","KNZ",30,10,"con",2021,20.75
5,"Ambrosia_psilostachya","KNZ",7,3,"chr",2020,33.75
5,"Ambrosia_psilostachya","KNZ",18,6,"int",2017,0.75
5,"Ambrosia_psilostachya","HYS",23,8,"chr",2019,45.5
5,"Ambrosia_psilostachya","KNZ",24,8,"chr",2018,3.5
5,"Ambrosia_psilostachya","KNZ",13,5,"chr",2015,0.75
5,"Ambrosia_psilostachya","HYS",20,7,"con",2018,2.5
5,"Ambrosia_psilostachya","HYS",6,2,"con",2018,0.25
5,"Ambrosia_psilostachya","HYS",1,1,"chr",2019,1.5
5,"Ambrosia_psilostachya","HYS",24,8,"int",2020,25
5,"Ambrosia_psilostachya","HYS",29,10,"con",2017,15.75
5,"Ambrosia_psilostachya","KNZ",24,8,"chr",2014,0.75
5,"Ambrosia_psilostachya","KNZ",16,6,"con",2013,0.25
5,"Ambrosia_psilostachya","HYS",26,9,"con",2020,20.5
5,"Ambrosia_psilostachya","HYS",30,10,"int",2013,13.5
5,"Ambrosia_psilostachya","HYS",20,7,"con",2014,3.5
5,"Ambrosia_psilostachya","KNZ",26,9,"chr",2020,31
5,"Ambrosia_psilostachya","HYS",19,7,"int",2018,9
5,"Ambrosia_psilostachya","HYS",20,7,"con",2012,0.25
5,"Ambrosia_psilostachya","KNZ",22,8,"int",2019,12.5
5,"Ambrosia_psilostachya","HYS",16,6,"int",2017,13.5
5,"Ambrosia_psilostachya","HYS",12,4,"chr",2015,4.25
5,"Ambrosia_psilostachya","KNZ",12,4,"con",2018,4.75
5,"Ambrosia_psilostachya","KNZ",15,5,"int",2018,1.25
5,"Ambrosia_psilostachya","HYS",2,1,"int",2014,0.25
5,"Ambrosia_psilostachya","KNZ",5,2,"int",2013,14
5,"Ambrosia_psilostachya","KNZ",21,7,"int",2016,2
5,"Ambrosia_psilostachya","KNZ",19,7,"con",2015,7.25
5,"Ambrosia_psilostachya","KNZ",19,7,"con",2013,0.5
5,"Ambrosia_psilostachya","HYS",14,5,"int",2018,19
5,"Ambrosia_psilostachya","KNZ",24,8,"chr",2020,43.75
5,"Ambrosia_psilostachya","HYS",11,4,"int",2016,9.75
5,"Ambrosia_psilostachya","KNZ",8,3,"int",2020,46.25
5,"Ambrosia_psilostachya","HYS",18,6,"chr",2019,52
5,"Ambrosia_psilostachya","KNZ",28,10,"chr",2016,3.5
5,"Ambrosia_psilostachya","HYS",16,6,"int",2019,5.25
5,"Ambrosia_psilostachya","HYS",26,9,"con",2021,1
5,"Ambrosia_psilostachya","KNZ",25,9,"int",2019,3.75
5,"Ambrosia_psilostachya","KNZ",11,4,"int",2021,13.75
5,"Ambrosia_psilostachya","KNZ",6,2,"chr",2020,35.75
5,"Ambrosia_psilostachya","KNZ",24,8,"chr",2021,5.75
5,"Ambrosia_psilostachya","KNZ",15,5,"int",2020,27.75
5,"Ambrosia_psilostachya","KNZ",2,1,"chr",2019,27.5
5,"Ambrosia_psilostachya","KNZ",2,1,"chr",2021,25.25
5,"Ambrosia_psilostachya","KNZ",8,3,"int",2019,10.25
5,"Ambrosia_psilostachya","KNZ",3,1,"con",2018,2
5,"Ambrosia_psilostachya","HYS",29,10,"con",2021,1.25
5,"Ambrosia_psilostachya","KNZ",10,4,"chr",2014,5
5,"Ambrosia_psilostachya","KNZ",20,7,"chr",2019,19.75
5,"Ambrosia_psilostachya","KNZ",19,7,"con",2017,1
5,"Ambrosia_psilostachya","KNZ",19,7,"con",2016,3
5,"Ambrosia_psilostachya","KNZ",1,1,"int",2019,4.75
5,"Ambrosia_psilostachya","KNZ",11,4,"int",2016,3
5,"Ambrosia_psilostachya","KNZ",7,3,"chr",2013,5
5,"Ambrosia_psilostachya","HYS",24,8,"int",2021,2.75
5,"Ambrosia_psilostachya","HYS",11,4,"int",2015,21.25
5,"Ambrosia_psilostachya","HYS",6,2,"con",2016,0.5
5,"Ambrosia_psilostachya","KNZ",1,1,"int",2013,19.25
5,"Ambrosia_psilostachya","KNZ",22,8,"int",2013,11.5
5,"Ambrosia_psilostachya","HYS",19,7,"int",2015,5.5
5,"Ambrosia_psilostachya","KNZ",6,2,"chr",2014,1.5
5,"Ambrosia_psilostachya","KNZ",1,1,"int",2017,7.75
5,"Ambrosia_psilostachya","HYS",27,9,"chr",2015,46.25
5,"Ambrosia_psilostachya","KNZ",28,10,"chr",2019,2.75
5,"Ambrosia_psilostachya","HYS",16,6,"int",2021,2
5,"Ambrosia_psilostachya","KNZ",11,4,"int",2020,12.75
5,"Ambrosia_psilostachya","HYS",27,9,"chr",2021,2.5
5,"Ambrosia_psilostachya","HYS",15,5,"con",2019,39.25
5,"Ambrosia_psilostachya","HYS",4,2,"int",2014,4
5,"Ambrosia_psilostachya","KNZ",22,8,"int",2014,12.5
5,"Ambrosia_psilostachya","KNZ",2,1,"chr",2020,45
5,"Ambrosia_psilostachya","KNZ",12,4,"con",2019,24.5
5,"Ambrosia_psilostachya","KNZ",4,2,"con",2013,1
5,"Ambrosia_psilostachya","HYS",25,9,"int",2020,18.5
5,"Ambrosia_psilostachya","HYS",7,3,"con",2016,2
5,"Ambrosia_psilostachya","HYS",13,5,"chr",2013,2.75
5,"Ambrosia_psilostachya","KNZ",30,10,"con",2013,1
5,"Ambrosia_psilostachya","KNZ",21,7,"int",2020,43.75
5,"Ambrosia_psilostachya","KNZ",4,2,"con",2021,21.5
5,"Ambrosia_psilostachya","HYS",17,6,"con",2014,4.25
5,"Ambrosia_psilostachya","HYS",2,1,"int",2015,3.5
5,"Ambrosia_psilostachya","KNZ",21,7,"int",2013,2
5,"Ambrosia_psilostachya","KNZ",29,10,"int",2016,3
5,"Ambrosia_psilostachya","HYS",23,8,"chr",2020,52.5
5,"Ambrosia_psilostachya","HYS",23,8,"chr",2021,0.5
5,"Ambrosia_psilostachya","HYS",9,3,"int",2019,0.25
5,"Ambrosia_psilostachya","KNZ",3,1,"con",2014,16
5,"Ambrosia_psilostachya","KNZ",30,10,"con",2014,4.25
5,"Ambrosia_psilostachya","KNZ",26,9,"chr",2013,4.5
5,"Ambrosia_psilostachya","KNZ",14,5,"con",2015,4
5,"Ambrosia_psilostachya","KNZ",11,4,"int",2018,3
5,"Ambrosia_psilostachya","HYS",10,4,"con",2016,17.75
5,"Ambrosia_psilostachya","KNZ",19,7,"con",2018,1.75
5,"Ambrosia_psilostachya","KNZ",10,4,"chr",2015,3.25
5,"Ambrosia_psilostachya","KNZ",23,8,"con",2015,2.5
5,"Ambrosia_psilostachya","HYS",5,2,"chr",2017,0.75
5,"Ambrosia_psilostachya","KNZ",5,2,"int",2021,18.25
5,"Ambrosia_psilostachya","KNZ",17,6,"chr",2019,0.25
5,"Ambrosia_psilostachya","HYS",19,7,"int",2016,8
5,"Ambrosia_psilostachya","HYS",13,5,"chr",2017,3.75
5,"Ambrosia_psilostachya","HYS",19,7,"int",2019,0.25
5,"Ambrosia_psilostachya","KNZ",12,4,"con",2017,17.5
5,"Ambrosia_psilostachya","KNZ",3,1,"con",2020,22.25
5,"Ambrosia_psilostachya","HYS",30,10,"int",2021,2.25
5,"Ambrosia_psilostachya","HYS",28,10,"chr",2019,2
5,"Ambrosia_psilostachya","HYS",7,3,"con",2015,5
5,"Ambrosia_psilostachya","HYS",15,5,"con",2015,12.25
5,"Ambrosia_psilostachya","HYS",16,6,"int",2015,3.5
5,"Ambrosia_psilostachya","KNZ",12,4,"con",2014,7.5
5,"Ambrosia_psilostachya","KNZ",18,6,"int",2013,9
5,"Ambrosia_psilostachya","KNZ",27,9,"con",2018,0.5
5,"Ambrosia_psilostachya","KNZ",14,5,"con",2018,2.5
5,"Ambrosia_psilostachya","KNZ",16,6,"con",2021,15.75
5,"Ambrosia_psilostachya","HYS",14,5,"int",2014,10.25
5,"Ambrosia_psilostachya","KNZ",5,2,"int",2018,4
5,"Ambrosia_psilostachya","HYS",26,9,"con",2017,8.5
5,"Ambrosia_psilostachya","KNZ",24,8,"chr",2015,4
5,"Ambrosia_psilostachya","KNZ",18,6,"int",2018,8
5,"Ambrosia_psilostachya","KNZ",11,4,"int",2015,3
5,"Ambrosia_psilostachya","KNZ",9,3,"con",2016,3.5
5,"Ambrosia_psilostachya","HYS",13,5,"chr",2020,42.25
5,"Ambrosia_psilostachya","HYS",7,3,"con",2019,0.25
5,"Ambrosia_psilostachya","KNZ",18,6,"int",2021,45.5
5,"Ambrosia_psilostachya","HYS",25,9,"int",2016,21
5,"Ambrosia_psilostachya","HYS",28,10,"chr",2014,1.75
5,"Ambrosia_psilostachya","HYS",20,7,"con",2013,0.75
5,"Ambrosia_psilostachya","HYS",13,5,"chr",2014,2
5,"Ambrosia_psilostachya","HYS",28,10,"chr",2016,2
5,"Ambrosia_psilostachya","KNZ",3,1,"con",2019,7
5,"Ambrosia_psilostachya","HYS",28,10,"chr",2020,18
5,"Ambrosia_psilostachya","KNZ",9,3,"con",2013,3.75
5,"Ambrosia_psilostachya","HYS",30,10,"int",2019,10
5,"Ambrosia_psilostachya","HYS",3,1,"con",2016,1.5
5,"Ambrosia_psilostachya","KNZ",16,6,"con",2015,1.75
5,"Ambrosia_psilostachya","HYS",2,1,"int",2020,14.25
5,"Ambrosia_psilostachya","HYS",15,5,"con",2017,22
5,"Ambrosia_psilostachya","KNZ",7,3,"chr",2015,3.5
5,"Ambrosia_psilostachya","HYS",23,8,"chr",2014,2
5,"Ambrosia_psilostachya","KNZ",19,7,"con",2014,1
5,"Ambrosia_psilostachya","KNZ",20,7,"chr",2016,3.5
5,"Ambrosia_psilostachya","KNZ",1,1,"int",2014,3
5,"Ambrosia_psilostachya","HYS",27,9,"chr",2014,10.25
5,"Ambrosia_psilostachya","HYS",4,2,"int",2016,3.25
5,"Ambrosia_psilostachya","HYS",16,6,"int",2016,9.5
5,"Ambrosia_psilostachya","KNZ",14,5,"con",2016,5.75
5,"Ambrosia_psilostachya","HYS",17,6,"con",2020,1.75
5,"Ambrosia_psilostachya","KNZ",3,1,"con",2021,8
5,"Ambrosia_psilostachya","KNZ",9,3,"con",2017,6
5,"Ambrosia_psilostachya","HYS",10,4,"con",2012,0.25
5,"Ambrosia_psilostachya","HYS",22,8,"con",2016,31
5,"Ambrosia_psilostachya","KNZ",22,8,"int",2015,18.75
5,"Ambrosia_psilostachya","KNZ",10,4,"chr",2019,6.25
5,"Ambrosia_psilostachya","KNZ",19,7,"con",2021,14.5
5,"Ambrosia_psilostachya","KNZ",13,5,"chr",2018,1.25
5,"Ambrosia_psilostachya","KNZ",4,2,"con",2019,6
5,"Ambrosia_psilostachya","KNZ",20,7,"chr",2020,62.5
5,"Ambrosia_psilostachya","HYS",1,1,"chr",2012,0.75
5,"Ambrosia_psilostachya","KNZ",2,1,"chr",2014,35
5,"Ambrosia_psilostachya","HYS",10,4,"con",2015,19.75
5,"Ambrosia_psilostachya","KNZ",10,4,"chr",2013,2.25
5,"Ambrosia_psilostachya","KNZ",14,5,"con",2020,48.75
5,"Ambrosia_psilostachya","HYS",14,5,"int",2016,7.75
5,"Ambrosia_psilostachya","HYS",17,6,"con",2019,4.5
5,"Ambrosia_psilostachya","KNZ",25,9,"int",2013,8.25
5,"Ambrosia_psilostachya","KNZ",25,9,"int",2018,4.5
5,"Ambrosia_psilostachya","KNZ",3,1,"con",2017,6.5
5,"Ambrosia_psilostachya","HYS",21,7,"chr",2017,11
5,"Ambrosia_psilostachya","HYS",19,7,"int",2012,1
5,"Ambrosia_psilostachya","KNZ",23,8,"con",2020,32.5
5,"Ambrosia_psilostachya","KNZ",25,9,"int",2015,2.25
5,"Ambrosia_psilostachya","KNZ",12,4,"con",2013,7.75
5,"Ambrosia_psilostachya","HYS",15,5,"con",2016,18
5,"Ambrosia_psilostachya","KNZ",25,9,"int",2021,22.75
5,"Ambrosia_psilostachya","KNZ",23,8,"con",2016,2.5
5,"Ambrosia_psilostachya","HYS",16,6,"int",2014,1.25
5,"Ambrosia_psilostachya","HYS",17,6,"con",2018,8
5,"Ambrosia_psilostachya","HYS",2,1,"int",2021,3.25
5,"Ambrosia_psilostachya","HYS",25,9,"int",2021,1.5
5,"Ambrosia_psilostachya","HYS",25,9,"int",2015,11.25
5,"Ambrosia_psilostachya","KNZ",10,4,"chr",2021,4
5,"Ambrosia_psilostachya","HYS",28,10,"chr",2015,1.25
5,"Ambrosia_psilostachya","KNZ",27,9,"con",2019,0.25
5,"Ambrosia_psilostachya","KNZ",20,7,"chr",2017,7.75
5,"Ambrosia_psilostachya","HYS",19,7,"int",2013,4
5,"Ambrosia_psilostachya","HYS",30,10,"int",2012,0.75
5,"Ambrosia_psilostachya","KNZ",7,3,"chr",2018,6.5
5,"Ambrosia_psilostachya","KNZ",22,8,"int",2020,46.25
5,"Ambrosia_psilostachya","KNZ",27,9,"con",2013,0.25
5,"Ambrosia_psilostachya","HYS",14,5,"int",2021,7
5,"Ambrosia_psilostachya","KNZ",9,3,"con",2020,24.25
5,"Ambrosia_psilostachya","HYS",23,8,"chr",2016,24.5
5,"Ambrosia_psilostachya","KNZ",26,9,"chr",2016,5.25
5,"Ambrosia_psilostachya","HYS",25,9,"int",2019,15.5
5,"Ambrosia_psilostachya","HYS",28,10,"chr",2018,1.25
5,"Ambrosia_psilostachya","HYS",7,3,"con",2013,0.5
5,"Ambrosia_psilostachya","KNZ",18,6,"int",2016,1
5,"Ambrosia_psilostachya","KNZ",27,9,"con",2020,3.5
5,"Ambrosia_psilostachya","KNZ",7,3,"chr",2019,10.5
5,"Ambrosia_psilostachya","HYS",13,5,"chr",2018,1
5,"Ambrosia_psilostachya","KNZ",12,4,"con",2015,16.25
5,"Ambrosia_psilostachya","HYS",16,6,"int",2013,0.25
5,"Ambrosia_psilostachya","HYS",29,10,"con",2018,5
5,"Ambrosia_psilostachya","HYS",7,3,"con",2017,0.75
5,"Ambrosia_psilostachya","KNZ",21,7,"int",2017,0.75
5,"Ambrosia_psilostachya","KNZ",25,9,"int",2014,3.5
5,"Ambrosia_psilostachya","KNZ",10,4,"chr",2018,2.5
5,"Ambrosia_psilostachya","HYS",27,9,"chr",2012,0.5
5,"Ambrosia_psilostachya","KNZ",14,5,"con",2021,10.5
5,"Ambrosia_psilostachya","HYS",30,10,"int",2015,50
5,"Ambrosia_psilostachya","HYS",11,4,"int",2012,1.25
5,"Ambrosia_psilostachya","KNZ",30,10,"con",2015,6
5,"Ambrosia_psilostachya","HYS",3,1,"con",2019,3.75
5,"Ambrosia_psilostachya","HYS",30,10,"int",2018,50.25
5,"Ambrosia_psilostachya","KNZ",20,7,"chr",2021,25.25
5,"Ambrosia_psilostachya","KNZ",23,8,"con",2021,8.25
5,"Ambrosia_psilostachya","HYS",28,10,"chr",2012,0.5
5,"Ambrosia_psilostachya","HYS",3,1,"con",2020,10.25
5,"Ambrosia_psilostachya","HYS",11,4,"int",2014,3.75
5,"Ambrosia_psilostachya","HYS",25,9,"int",2014,2.5
5,"Ambrosia_psilostachya","HYS",4,2,"int",2019,0.75
5,"Ambrosia_psilostachya","KNZ",13,5,"chr",2017,0.75
5,"Ambrosia_psilostachya","HYS",5,2,"chr",2021,0.25
5,"Ambrosia_psilostachya","KNZ",2,1,"chr",2017,31.75
5,"Ambrosia_psilostachya","KNZ",9,3,"con",2014,5
5,"Ambrosia_psilostachya","KNZ",29,10,"int",2014,4.5
5,"Ambrosia_psilostachya","KNZ",25,9,"int",2020,49.25
5,"Ambrosia_psilostachya","HYS",7,3,"con",2012,0.25
5,"Ambrosia_psilostachya","KNZ",7,3,"chr",2014,2
5,"Ambrosia_psilostachya","HYS",7,3,"con",2018,0.25
5,"Ambrosia_psilostachya","KNZ",18,6,"int",2020,76.25
5,"Ambrosia_psilostachya","HYS",11,4,"int",2018,1.75
5,"Ambrosia_psilostachya","HYS",25,9,"int",2017,15
5,"Ambrosia_psilostachya","KNZ",24,8,"chr",2017,3.5
5,"Ambrosia_psilostachya","KNZ",18,6,"int",2014,5.5
5,"Ambrosia_psilostachya","HYS",12,4,"chr",2014,5.5
5,"Ambrosia_psilostachya","KNZ",18,6,"int",2015,14.25
5,"Ambrosia_psilostachya","KNZ",7,3,"chr",2017,5.25
5,"Ambrosia_psilostachya","KNZ",15,5,"int",2015,1
5,"Ambrosia_psilostachya","HYS",19,7,"int",2014,4
5,"Ambrosia_psilostachya","HYS",11,4,"int",2013,12.25
5,"Ambrosia_psilostachya","HYS",20,7,"con",2015,6.5
5,"Ambrosia_psilostachya","KNZ",21,7,"int",2021,11.25
5,"Ambrosia_psilostachya","KNZ",30,10,"con",2020,25.75
5,"Ambrosia_psilostachya","KNZ",21,7,"int",2019,12.25
5,"Ambrosia_psilostachya","HYS",26,9,"con",2015,14.25
6,"Amorpha_canescens","KNZ",16,6,"con",2021,26.5
6,"Amorpha_canescens","KNZ",11,4,"int",2021,8.75
6,"Amorpha_canescens","KNZ",29,10,"int",2019,2
6,"Amorpha_canescens","KNZ",29,10,"int",2020,1.75
6,"Amorpha_canescens","KNZ",21,7,"int",2017,3.5
6,"Amorpha_canescens","KNZ",11,4,"int",2020,13.75
6,"Amorpha_canescens","KNZ",21,7,"int",2019,2.5
6,"Amorpha_canescens","KNZ",27,9,"con",2021,17.75
6,"Amorpha_canescens","KNZ",10,4,"chr",2019,0.5
6,"Amorpha_canescens","KNZ",16,6,"con",2017,31.25
6,"Amorpha_canescens","KNZ",20,7,"chr",2017,0.75
6,"Amorpha_canescens","KNZ",27,9,"con",2018,20.5
6,"Amorpha_canescens","KNZ",10,4,"chr",2018,0.5
6,"Amorpha_canescens","KNZ",16,6,"con",2020,26.75
6,"Amorpha_canescens","KNZ",29,10,"int",2014,2.5
6,"Amorpha_canescens","KNZ",8,3,"int",2016,0.5
6,"Amorpha_canescens","KNZ",27,9,"con",2016,16
6,"Amorpha_canescens","KNZ",30,10,"con",2018,3.5
6,"Amorpha_canescens","KNZ",23,8,"con",2013,4.75
6,"Amorpha_canescens","KNZ",23,8,"con",2018,6.75
6,"Amorpha_canescens","KNZ",20,7,"chr",2013,1
6,"Amorpha_canescens","KNZ",20,7,"chr",2019,0.75
6,"Amorpha_canescens","KNZ",23,8,"con",2021,9.5
6,"Amorpha_canescens","KNZ",21,7,"int",2021,3.5
6,"Amorpha_canescens","KNZ",11,4,"int",2016,16
6,"Amorpha_canescens","KNZ",11,4,"int",2017,16.5
6,"Amorpha_canescens","KNZ",29,10,"int",2021,1.25
6,"Amorpha_canescens","KNZ",11,4,"int",2019,13.25
6,"Amorpha_canescens","KNZ",16,6,"con",2015,15.25
6,"Amorpha_canescens","KNZ",16,6,"con",2019,34
6,"Amorpha_canescens","KNZ",20,7,"chr",2016,0.75
6,"Amorpha_canescens","KNZ",29,10,"int",2017,2.75
6,"Amorpha_canescens","KNZ",23,8,"con",2019,6.25
6,"Amorpha_canescens","KNZ",10,4,"chr",2015,0.25
6,"Amorpha_canescens","KNZ",27,9,"con",2014,14.5
6,"Amorpha_canescens","KNZ",11,4,"int",2013,11.75
6,"Amorpha_canescens","KNZ",10,4,"chr",2014,0.75
6,"Amorpha_canescens","KNZ",16,6,"con",2016,26.25
6,"Amorpha_canescens","KNZ",17,6,"chr",2018,28
6,"Amorpha_canescens","KNZ",27,9,"con",2020,28
6,"Amorpha_canescens","KNZ",27,9,"con",2015,12.75
6,"Amorpha_canescens","KNZ",20,7,"chr",2015,0.5
6,"Amorpha_canescens","KNZ",17,6,"chr",2016,28.75
6,"Amorpha_canescens","KNZ",11,4,"int",2018,16
6,"Amorpha_canescens","KNZ",10,4,"chr",2020,0.5
6,"Amorpha_canescens","KNZ",17,6,"chr",2021,24.25
6,"Amorpha_canescens","KNZ",5,2,"int",2014,0.25
6,"Amorpha_canescens","KNZ",11,4,"int",2014,9.75
6,"Amorpha_canescens","KNZ",29,10,"int",2013,1.25
6,"Amorpha_canescens","KNZ",10,4,"chr",2017,1.5
6,"Amorpha_canescens","KNZ",17,6,"chr",2019,25.5
6,"Amorpha_canescens","KNZ",23,8,"con",2015,2.25
6,"Amorpha_canescens","KNZ",20,7,"chr",2014,1.25
6,"Amorpha_canescens","KNZ",16,6,"con",2018,46.75
6,"Amorpha_canescens","KNZ",29,10,"int",2015,1.25
6,"Amorpha_canescens","KNZ",27,9,"con",2013,8.5
6,"Amorpha_canescens","KNZ",16,6,"con",2014,29
6,"Amorpha_canescens","KNZ",21,7,"int",2013,1
6,"Amorpha_canescens","KNZ",17,6,"chr",2013,18
6,"Amorpha_canescens","KNZ",17,6,"chr",2020,32.5
6,"Amorpha_canescens","KNZ",29,10,"int",2016,1.75
6,"Amorpha_canescens","KNZ",27,9,"con",2017,22.75
6,"Amorpha_canescens","KNZ",10,4,"chr",2013,0.5
6,"Amorpha_canescens","KNZ",22,8,"int",2020,0.25
6,"Amorpha_canescens","KNZ",29,10,"int",2018,3
6,"Amorpha_canescens","KNZ",21,7,"int",2020,4
6,"Amorpha_canescens","KNZ",23,8,"con",2020,10.5
6,"Amorpha_canescens","KNZ",10,4,"chr",2016,0.75
6,"Amorpha_canescens","KNZ",16,6,"con",2013,36.5
6,"Amorpha_canescens","KNZ",17,6,"chr",2017,34.5
6,"Amorpha_canescens","KNZ",10,4,"chr",2021,0.5
6,"Amorpha_canescens","KNZ",17,6,"chr",2015,8
6,"Amorpha_canescens","KNZ",23,8,"con",2016,7.5
6,"Amorpha_canescens","KNZ",11,4,"int",2015,6.5
6,"Amorpha_canescens","KNZ",21,7,"int",2014,3.5
6,"Amorpha_canescens","KNZ",23,8,"con",2017,6.75
6,"Amorpha_canescens","KNZ",22,8,"int",2021,0.25
6,"Amorpha_canescens","KNZ",21,7,"int",2016,3
6,"Amorpha_canescens","KNZ",17,6,"chr",2014,21.5
6,"Amorpha_canescens","KNZ",5,2,"int",2015,0.25
6,"Amorpha_canescens","KNZ",23,8,"con",2014,9.25
6,"Amorpha_canescens","KNZ",27,9,"con",2019,18
6,"Amorpha_canescens","KNZ",20,7,"chr",2018,0.5
6,"Amorpha_canescens","KNZ",21,7,"int",2015,1.5
6,"Amorpha_canescens","KNZ",20,7,"chr",2020,1.25
6,"Amorpha_canescens","KNZ",21,7,"int",2018,2.5
6,"Amorpha_canescens","KNZ",20,7,"chr",2021,1.5
7,"Andropogon_gerardii","KNZ",4,2,"con",2020,58.75
7,"Andropogon_gerardii","KNZ",1,1,"int",2021,15.75
7,"Andropogon_gerardii","KNZ",3,1,"con",2021,65
7,"Andropogon_gerardii","KNZ",30,10,"con",2016,24.25
7,"Andropogon_gerardii","KNZ",11,4,"int",2019,91.25
7,"Andropogon_gerardii","HYS",26,9,"con",2014,0.5
7,"Andropogon_gerardii","KNZ",5,2,"int",2016,77.75
7,"Andropogon_gerardii","KNZ",4,2,"con",2016,48.5
7,"Andropogon_gerardii","HYS",29,10,"con",2014,1
7,"Andropogon_gerardii","KNZ",14,5,"con",2015,38
7,"Andropogon_gerardii","KNZ",23,8,"con",2013,82.5
7,"Andropogon_gerardii","KNZ",10,4,"chr",2013,36.75
7,"Andropogon_gerardii","KNZ",19,7,"con",2018,47.5
7,"Andropogon_gerardii","KNZ",21,7,"int",2018,10.75
7,"Andropogon_gerardii","KNZ",17,6,"chr",2021,93.75
7,"Andropogon_gerardii","HYS",19,7,"int",2015,36.75
7,"Andropogon_gerardii","KNZ",19,7,"con",2015,78.75
7,"Andropogon_gerardii","KNZ",8,3,"int",2021,93.75
7,"Andropogon_gerardii","KNZ",20,7,"chr",2018,15
7,"Andropogon_gerardii","KNZ",1,1,"int",2018,6.75
7,"Andropogon_gerardii","KNZ",16,6,"con",2019,100
7,"Andropogon_gerardii","KNZ",16,6,"con",2020,96.25
7,"Andropogon_gerardii","KNZ",20,7,"chr",2019,48.75
7,"Andropogon_gerardii","KNZ",6,2,"chr",2021,88.25
7,"Andropogon_gerardii","KNZ",9,3,"con",2018,73.75
7,"Andropogon_gerardii","HYS",16,6,"int",2012,4.5
7,"Andropogon_gerardii","KNZ",5,2,"int",2017,70
7,"Andropogon_gerardii","KNZ",10,4,"chr",2016,62.5
7,"Andropogon_gerardii","KNZ",15,5,"int",2018,75
7,"Andropogon_gerardii","HYS",8,3,"chr",2021,4.25
7,"Andropogon_gerardii","KNZ",6,2,"chr",2018,61.25
7,"Andropogon_gerardii","KNZ",8,3,"int",2016,64.75
7,"Andropogon_gerardii","KNZ",30,10,"con",2021,23
7,"Andropogon_gerardii","KNZ",7,3,"chr",2016,81.25
7,"Andropogon_gerardii","KNZ",10,4,"chr",2018,39
7,"Andropogon_gerardii","KNZ",13,5,"chr",2019,92.5
7,"Andropogon_gerardii","KNZ",10,4,"chr",2014,50
7,"Andropogon_gerardii","KNZ",15,5,"int",2013,52.5
7,"Andropogon_gerardii","KNZ",14,5,"con",2017,36.25
7,"Andropogon_gerardii","KNZ",27,9,"con",2014,55
7,"Andropogon_gerardii","KNZ",9,3,"con",2020,90
7,"Andropogon_gerardii","KNZ",13,5,"chr",2014,62.5
7,"Andropogon_gerardii","KNZ",7,3,"chr",2013,72.5
7,"Andropogon_gerardii","KNZ",25,9,"int",2018,6
7,"Andropogon_gerardii","KNZ",18,6,"int",2016,3.25
7,"Andropogon_gerardii","KNZ",3,1,"con",2018,60
7,"Andropogon_gerardii","HYS",19,7,"int",2016,40
7,"Andropogon_gerardii","KNZ",29,10,"int",2018,28.5
7,"Andropogon_gerardii","KNZ",11,4,"int",2021,86.25
